Time,Position/LatitudeDegrees,Position/LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm/Value
2021-03-23T11:41:15.000-05:00,41.873541593551636,-87.6274299621582,217.2496677696363,1868.8600000000001,100
2021-03-23T11:41:16.000-05:00,41.87353157997131,-87.62742161750793,217.23740986800985,1870.3400000000001,100
2021-03-23T11:41:17.000-05:00,41.87351322174072,-87.62740659713745,217.2651712092855,1871.8100000000002,100
2021-03-23T11:41:18.000-05:00,41.87349998950958,-87.62740325927734,217.29004178124435,1873.3200000000002,100
2021-03-23T11:41:19.000-05:00,41.87348997592926,-87.62739491462708,217.27195968835352,1874.8200000000002,99
2021-03-23T11:41:20.000-05:00,41.87347161769867,-87.62739324569702,217.17370866470907,1876.3200000000002,99
2021-03-23T11:41:21.000-05:00,41.873456597328186,-87.62738490104675,217.1619471413516,1877.8500000000001,99
2021-03-23T11:41:22.000-05:00,41.87344825267792,-87.6273832321167,217.2712655597655,1879.38,99
2021-03-23T11:41:23.000-05:00,41.87343490123749,-87.6273832321167,216.93022943559563,1880.89,99
2021-03-23T11:41:24.000-05:00,41.87342989444733,-87.62739324569702,217.0548463127894,1882.4200000000003,100
2021-03-23T11:41:25.000-05:00,41.873419880867004,-87.62739825248718,217.13122222268294,1883.9200000000003,101
2021-03-23T11:41:26.000-05:00,41.87341499328613,-87.62739825248718,217.1621700515156,1885.38,102
2021-03-23T11:41:27.000-05:00,41.87341499328613,-87.62740159034729,217.15055484330503,1886.6900000000003,103
2021-03-23T11:41:28.000-05:00,41.873411655426025,-87.62740325927734,217.26010641634932,1887.99,103
2021-03-23T11:41:29.000-05:00,41.873406648635864,-87.62740325927734,217.36170368348743,1889.28,103
2021-03-23T11:41:30.000-05:00,41.87338829040527,-87.62741160392761,217.37502635615823,1890.5,103
2021-03-23T11:41:31.000-05:00,41.87335157394409,-87.62742161750793,217.50697423779485,1891.8100000000002,103
2021-03-23T11:41:32.000-05:00,41.8733332157135,-87.6274299621582,217.50791823412837,1893.42,102
2021-03-23T11:41:33.000-05:00,41.87329661846161,-87.62743997573853,217.42682463105498,1894.9900000000002,102
2021-03-23T11:41:34.000-05:00,41.87327826023102,-87.62744998931885,217.390226984484,1896.68,104
2021-03-23T11:41:35.000-05:00,41.87325990200043,-87.62746155261993,217.31501276733587,1898.3300000000002,106
2021-03-23T11:41:36.000-05:00,41.873244881629944,-87.62747156620026,217.28456060873128,1899.9800000000002,106
2021-03-23T11:41:37.000-05:00,41.873231649398804,-87.6274665594101,217.25587716543762,1901.65,105
2021-03-23T11:41:38.000-05:00,41.87322664260864,-87.6274665594101,217.22899633978963,1903.3200000000002,107
2021-03-23T11:41:39.000-05:00,41.87321329116821,-87.62746322154999,217.20393076640593,1904.92,108
2021-03-23T11:41:40.000-05:00,41.87319493293762,-87.62746322154999,217.18067450027155,1906.5100000000002,108
2021-03-23T11:41:41.000-05:00,41.87318158149719,-87.62745821475983,217.15920552329536,1908.13,106
2021-03-23T11:41:42.000-05:00,41.87317156791687,-87.62744998931885,217.09927652211528,1909.7400000000002,104
2021-03-23T11:41:43.000-05:00,41.87315821647644,-87.62743496894836,217.08410306008773,1911.3400000000004,102
2021-03-23T11:41:44.000-05:00,41.87314331531525,-87.62741994857788,217.07055030184034,1912.9600000000003,102
2021-03-23T11:41:45.000-05:00,41.873133301734924,-87.62739324569702,217.05853070332302,1914.6000000000001,102
2021-03-23T11:41:46.000-05:00,41.87312662601471,-87.62737989425659,217.04795398545585,1916.2800000000002,102
2021-03-23T11:41:47.000-05:00,41.87312662601471,-87.62737989425659,217.03872833608906,1917.8200000000002,102
2021-03-23T11:41:48.000-05:00,41.873124957084656,-87.62737488746643,216.9905499198534,1918.9600000000003,101
2021-03-23T11:41:49.000-05:00,41.87312161922455,-87.62736999988556,216.98658982581688,1918.9600000000003,101
2021-03-23T11:41:50.000-05:00,41.87311494350433,-87.62736165523529,216.98367961697892,1918.9600000000003,100
2021-03-23T11:41:51.000-05:00,41.873111605644226,-87.62736165523529,216.9817078989846,1918.9600000000003,100
2021-03-23T11:41:52.000-05:00,41.87310326099396,-87.62735331058502,216.94035768169647,1918.9600000000003,99
